collection_slug,collection_name_pt_br,collection_name_en,collection_name_es,section_code,section_type,section_name_pt_br,section_name_en,section_name_es,sticker_code,sticker_type,sticker_name_pt_br,sticker_name_en,sticker_name_es,album_order,section_order,player_name,country_iso2,wikidata_id
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,SCO,NATIONAL_TEAM,Scotland,Scotland,Scotland,SCO 5,PLAYER,Aaron Hickey,Aaron Hickey,Aaron Hickey,234,5,Aaron Hickey,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,SCO,NATIONAL_TEAM,Scotland,Scotland,Scotland,SCO 6,PLAYER,Andrew Robertson,Andrew Robertson,Andrew Robertson,235,6,Andrew Robertson,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,SCO,NATIONAL_TEAM,Scotland,Scotland,Scotland,SCO 7,PLAYER,Scott McKenna,Scott McKenna,Scott McKenna,236,7,Scott McKenna,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,SCO,NATIONAL_TEAM,Scotland,Scotland,Scotland,SCO 8,PLAYER,John Souttar,John Souttar,John Souttar,237,8,John Souttar,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,SCO,NATIONAL_TEAM,Scotland,Scotland,Scotland,SCO 9,PLAYER,Anthony Ralston,Anthony Ralston,Anthony Ralston,238,9,Anthony Ralston,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,SCO,NATIONAL_TEAM,Scotland,Scotland,Scotland,SCO 10,PLAYER,Grant Hanley,Grant Hanley,Grant Hanley,239,10,Grant Hanley,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,SCO,NATIONAL_TEAM,Scotland,Scotland,Scotland,SCO 11,PLAYER,Scott McTominay,Scott McTominay,Scott McTominay,240,11,Scott McTominay,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,SCO,NATIONAL_TEAM,Scotland,Scotland,Scotland,SCO 12,PLAYER,Billy Gilmour,Billy Gilmour,Billy Gilmour,241,12,Billy Gilmour,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,SCO,NATIONAL_TEAM,Scotland,Scotland,Scotland,SCO 13,TEAM,Team Photo,Team Photo,Team Photo,242,13,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,SCO,NATIONAL_TEAM,Scotland,Scotland,Scotland,SCO 14,PLAYER,Lewis Ferguson,Lewis Ferguson,Lewis Ferguson,243,14,Lewis Ferguson,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,SCO,NATIONAL_TEAM,Scotland,Scotland,Scotland,SCO 15,PLAYER,Ryan Christie,Ryan Christie,Ryan Christie,244,15,Ryan Christie,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,SCO,NATIONAL_TEAM,Scotland,Scotland,Scotland,SCO 16,PLAYER,Kenny McLean,Kenny McLean,Kenny McLean,245,16,Kenny McLean,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,SCO,NATIONAL_TEAM,Scotland,Scotland,Scotland,SCO 17,PLAYER,John McGinn,John McGinn,John McGinn,246,17,John McGinn,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,SCO,NATIONAL_TEAM,Scotland,Scotland,Scotland,SCO 18,PLAYER,Lyndon Dykes,Lyndon Dykes,Lyndon Dykes,247,18,Lyndon Dykes,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,SCO,NATIONAL_TEAM,Scotland,Scotland,Scotland,SCO 19,PLAYER,Che Adams,Che Adams,Che Adams,248,19,Che Adams,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,SCO,NATIONAL_TEAM,Scotland,Scotland,Scotland,SCO 20,PLAYER,Ben Gannon-Doak,Ben Gannon-Doak,Ben Gannon-Doak,249,20,Ben Gannon-Doak,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 1,BADGE,Emblem,Emblem,Emblem,250,1,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 2,PLAYER,Matt Freese,Matt Freese,Matt Freese,251,2,Matt Freese,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 3,PLAYER,Chris Richards,Chris Richards,Chris Richards,252,3,Chris Richards,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 4,PLAYER,Tim Ream,Tim Ream,Tim Ream,253,4,Tim Ream,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 5,PLAYER,Mark McKenzie,Mark McKenzie,Mark McKenzie,254,5,Mark McKenzie,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 6,PLAYER,Alex Freeman,Alex Freeman,Alex Freeman,255,6,Alex Freeman,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 7,PLAYER,Antonee Robinson,Antonee Robinson,Antonee Robinson,256,7,Antonee Robinson,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 8,PLAYER,Tyler Adams,Tyler Adams,Tyler Adams,257,8,Tyler Adams,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 9,PLAYER,Tanner Tessmann,Tanner Tessmann,Tanner Tessmann,258,9,Tanner Tessmann,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 10,PLAYER,Weston McKenny,Weston McKenny,Weston McKenny,259,10,Weston McKenny,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 11,PLAYER,Christian Roldan,Christian Roldan,Christian Roldan,260,11,Christian Roldan,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 12,PLAYER,Timothy Weah,Timothy Weah,Timothy Weah,261,12,Timothy Weah,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 13,TEAM,Team Photo,Team Photo,Team Photo,262,13,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 14,PLAYER,Diego Luna,Diego Luna,Diego Luna,263,14,Diego Luna,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 15,PLAYER,Malik Tillman,Malik Tillman,Malik Tillman,264,15,Malik Tillman,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 16,PLAYER,Christian Pulisic,Christian Pulisic,Christian Pulisic,265,16,Christian Pulisic,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 17,PLAYER,Brenden Aaronson,Brenden Aaronson,Brenden Aaronson,266,17,Brenden Aaronson,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 18,PLAYER,Ricardo Pepi,Ricardo Pepi,Ricardo Pepi,267,18,Ricardo Pepi,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 19,PLAYER,Haji Wright,Haji Wright,Haji Wright,268,19,Haji Wright,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,USA,NATIONAL_TEAM,USA,USA,USA,USA 20,PLAYER,Folarin Balogun,Folarin Balogun,Folarin Balogun,269,20,Folarin Balogun,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 1,BADGE,Emblem,Emblem,Emblem,270,1,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 2,PLAYER,Roberto Fernandez,Roberto Fernandez,Roberto Fernandez,271,2,Roberto Fernandez,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 3,PLAYER,Orlando Gill,Orlando Gill,Orlando Gill,272,3,Orlando Gill,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 4,PLAYER,Gustavo Gomez,Gustavo Gomez,Gustavo Gomez,273,4,Gustavo Gomez,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 5,PLAYER,Fabián Balbuena,Fabián Balbuena,Fabián Balbuena,274,5,Fabián Balbuena,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 6,PLAYER,Juan José Cáceres,Juan José Cáceres,Juan José Cáceres,275,6,Juan José Cáceres,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 7,PLAYER,Omar Alderete,Omar Alderete,Omar Alderete,276,7,Omar Alderete,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 8,PLAYER,Junior Alonso,Junior Alonso,Junior Alonso,277,8,Junior Alonso,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 9,PLAYER,Mathías Villasanti,Mathías Villasanti,Mathías Villasanti,278,9,Mathías Villasanti,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 10,PLAYER,Diego Gomez,Diego Gomez,Diego Gomez,279,10,Diego Gomez,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 11,PLAYER,Damián Bobadilla,Damián Bobadilla,Damián Bobadilla,280,11,Damián Bobadilla,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 12,PLAYER,Andres Cubas,Andres Cubas,Andres Cubas,281,12,Andres Cubas,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 13,TEAM,Team Photo,Team Photo,Team Photo,282,13,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 14,PLAYER,Matias Galarza Fonda,Matias Galarza Fonda,Matias Galarza Fonda,283,14,Matias Galarza Fonda,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 15,PLAYER,Julio Enciso,Julio Enciso,Julio Enciso,284,15,Julio Enciso,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 16,PLAYER,Alejandro Romero Gamarra,Alejandro Romero Gamarra,Alejandro Romero Gamarra,285,16,Alejandro Romero Gamarra,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 17,PLAYER,Miguel Almirón,Miguel Almirón,Miguel Almirón,286,17,Miguel Almirón,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 18,PLAYER,Ramon Sosa,Ramon Sosa,Ramon Sosa,287,18,Ramon Sosa,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 19,PLAYER,Angel Romero,Angel Romero,Angel Romero,288,19,Angel Romero,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,PAR,NATIONAL_TEAM,Paraguay,Paraguay,Paraguay,PAR 20,PLAYER,Antonio Sanabria,Antonio Sanabria,Antonio Sanabria,289,20,Antonio Sanabria,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 1,BADGE,Emblem,Emblem,Emblem,290,1,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 2,PLAYER,Mathew Ryan,Mathew Ryan,Mathew Ryan,291,2,Mathew Ryan,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 3,PLAYER,Joe Gauci,Joe Gauci,Joe Gauci,292,3,Joe Gauci,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 4,PLAYER,Harry Souttar,Harry Souttar,Harry Souttar,293,4,Harry Souttar,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 5,PLAYER,Alessandro Circati,Alessandro Circati,Alessandro Circati,294,5,Alessandro Circati,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 6,PLAYER,Jordan Bos,Jordan Bos,Jordan Bos,295,6,Jordan Bos,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 7,PLAYER,Aziz Behich,Aziz Behich,Aziz Behich,296,7,Aziz Behich,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 8,PLAYER,Cameron Burgess,Cameron Burgess,Cameron Burgess,297,8,Cameron Burgess,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 9,PLAYER,Lewis Miller,Lewis Miller,Lewis Miller,298,9,Lewis Miller,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 10,PLAYER,Milos Degenek,Milos Degenek,Milos Degenek,299,10,Milos Degenek,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 11,PLAYER,Jackson Irvine,Jackson Irvine,Jackson Irvine,300,11,Jackson Irvine,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 12,PLAYER,Riley McGree,Riley McGree,Riley McGree,301,12,Riley McGree,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 13,TEAM,Team Photo,Team Photo,Team Photo,302,13,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 14,PLAYER,Aiden O'Neill,Aiden O'Neill,Aiden O'Neill,303,14,Aiden O'Neill,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 15,PLAYER,Connor Metcalfe,Connor Metcalfe,Connor Metcalfe,304,15,Connor Metcalfe,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 16,PLAYER,Patrick Yazbek,Patrick Yazbek,Patrick Yazbek,305,16,Patrick Yazbek,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 17,PLAYER,Craig Goodwin,Craig Goodwin,Craig Goodwin,306,17,Craig Goodwin,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 18,PLAYER,Kusini Yengi,Kusini Yengi,Kusini Yengi,307,18,Kusini Yengi,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 19,PLAYER,Nestory Irankunda,Nestory Irankunda,Nestory Irankunda,308,19,Nestory Irankunda,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,AUS,NATIONAL_TEAM,Australia,Australia,Australia,AUS 20,PLAYER,Mohamed Touré,Mohamed Touré,Mohamed Touré,309,20,Mohamed Touré,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 1,BADGE,Emblem,Emblem,Emblem,310,1,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 2,PLAYER,Ugurcan Cakir,Ugurcan Cakir,Ugurcan Cakir,311,2,Ugurcan Cakir,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 3,PLAYER,Mert Muldur,Mert Muldur,Mert Muldur,312,3,Mert Muldur,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 4,PLAYER,Zeki Celik,Zeki Celik,Zeki Celik,313,4,Zeki Celik,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 5,PLAYER,Abdulkerim Bardakci,Abdulkerim Bardakci,Abdulkerim Bardakci,314,5,Abdulkerim Bardakci,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 6,PLAYER,Caglar Soyuncu,Caglar Soyuncu,Caglar Soyuncu,315,6,Caglar Soyuncu,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 7,PLAYER,Merih Demiral,Merih Demiral,Merih Demiral,316,7,Merih Demiral,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 8,PLAYER,Ferdi Kadioglu,Ferdi Kadioglu,Ferdi Kadioglu,317,8,Ferdi Kadioglu,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 9,PLAYER,Kaan Ayhan,Kaan Ayhan,Kaan Ayhan,318,9,Kaan Ayhan,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 10,PLAYER,Ismail Yuksek,Ismail Yuksek,Ismail Yuksek,319,10,Ismail Yuksek,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 11,PLAYER,Hakan Calhanoglu,Hakan Calhanoglu,Hakan Calhanoglu,320,11,Hakan Calhanoglu,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 12,PLAYER,Orkun Kokcu,Orkun Kokcu,Orkun Kokcu,321,12,Orkun Kokcu,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 13,TEAM,Team Photo,Team Photo,Team Photo,322,13,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 14,PLAYER,Arda Guler,Arda Guler,Arda Guler,323,14,Arda Guler,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 15,PLAYER,Irfan Can Kahveci,Irfan Can Kahveci,Irfan Can Kahveci,324,15,Irfan Can Kahveci,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 16,PLAYER,Yunus Akgun,Yunus Akgun,Yunus Akgun,325,16,Yunus Akgun,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 17,PLAYER,Can Uzun,Can Uzun,Can Uzun,326,17,Can Uzun,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 18,PLAYER,Baris Alper Yilmaz,Baris Alper Yilmaz,Baris Alper Yilmaz,327,18,Baris Alper Yilmaz,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 19,PLAYER,Kerem Akturkoglu,Kerem Akturkoglu,Kerem Akturkoglu,328,19,Kerem Akturkoglu,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,TUR,NATIONAL_TEAM,Türkiye,Türkiye,Türkiye,TUR 20,PLAYER,Kenan Yildiz,Kenan Yildiz,Kenan Yildiz,329,20,Kenan Yildiz,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,GER,NATIONAL_TEAM,Germany,Germany,Germany,GER 1,BADGE,Emblem,Emblem,Emblem,330,1,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,GER,NATIONAL_TEAM,Germany,Germany,Germany,GER 2,PLAYER,Marc-André ter Stegen,Marc-André ter Stegen,Marc-André ter Stegen,331,2,Marc-André ter Stegen,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,GER,NATIONAL_TEAM,Germany,Germany,Germany,GER 3,PLAYER,Jonathan Tah,Jonathan Tah,Jonathan Tah,332,3,Jonathan Tah,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,GER,NATIONAL_TEAM,Germany,Germany,Germany,GER 4,PLAYER,David Raum,David Raum,David Raum,333,4,David Raum,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,GER,NATIONAL_TEAM,Germany,Germany,Germany,GER 5,PLAYER,Nico Schlotterbeck,Nico Schlotterbeck,Nico Schlotterbeck,334,5,Nico Schlotterbeck,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,GER,NATIONAL_TEAM,Germany,Germany,Germany,GER 6,PLAYER,Antonio Rüdiger,Antonio Rüdiger,Antonio Rüdiger,335,6,Antonio Rüdiger,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,GER,NATIONAL_TEAM,Germany,Germany,Germany,GER 7,PLAYER,Waldemar Anton,Waldemar Anton,Waldemar Anton,336,7,Waldemar Anton,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,GER,NATIONAL_TEAM,Germany,Germany,Germany,GER 8,PLAYER,Ridle Baku,Ridle Baku,Ridle Baku,337,8,Ridle Baku,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,GER,NATIONAL_TEAM,Germany,Germany,Germany,GER 9,PLAYER,Maximilian Mittelstadt,Maximilian Mittelstadt,Maximilian Mittelstadt,338,9,Maximilian Mittelstadt,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,GER,NATIONAL_TEAM,Germany,Germany,Germany,GER 10,PLAYER,Joshua Kimmich,Joshua Kimmich,Joshua Kimmich,339,10,Joshua Kimmich,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,GER,NATIONAL_TEAM,Germany,Germany,Germany,GER 11,PLAYER,Florian Wirtz,Florian Wirtz,Florian Wirtz,340,11,Florian Wirtz,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,GER,NATIONAL_TEAM,Germany,Germany,Germany,GER 12,PLAYER,Felix Nmecha,Felix Nmecha,Felix Nmecha,341,12,Felix Nmecha,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,GER,NATIONAL_TEAM,Germany,Germany,Germany,GER 13,TEAM,Team Photo,Team Photo,Team Photo,342,13,,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,GER,NATIONAL_TEAM,Germany,Germany,Germany,GER 14,PLAYER,Leon Goretzka,Leon Goretzka,Leon Goretzka,343,14,Leon Goretzka,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,GER,NATIONAL_TEAM,Germany,Germany,Germany,GER 15,PLAYER,Jamal Musiala,Jamal Musiala,Jamal Musiala,344,15,Jamal Musiala,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,GER,NATIONAL_TEAM,Germany,Germany,Germany,GER 16,PLAYER,Serge Gnabry,Serge Gnabry,Serge Gnabry,345,16,Serge Gnabry,,
world-cup-2026,Copa do Mundo 2026,World Cup 2026,Copa del Mundo 2026,GER,NATIONAL_TEAM,Germany,Germany,Germany,GER 17,PLAYER,Kai Havertz,Kai Havertz,Kai Havertz,346,17,Kai Havertz,,
